mmsi,ship_name,event_type,start,end,lat,lon,duration_hrs,confidence,port_id,port_name,port_flag,eez,avg_speed_kn,dist_from_shore_km
636025162,OCEAN CENTURY,port_visit,2025-09-03 12:26:50+00:00,2025-09-10 11:43:14+00:00,24.283,54.4292,167.27333333333334,4,are-abudhabi,ABU DHABI,ARE,United Arab Emirates,,0.0
636025162,OCEAN CENTURY,loitering,2025-09-11 06:59:09+00:00,2025-09-11 07:59:37+00:00,25.0222,53.6855,1.0077777777777777,,,,,United Arab Emirates,1.6133526146500214,56.21457599566515
636025162,OCEAN CENTURY,loitering,2025-09-11 08:59:27+00:00,2025-09-11 15:59:18+00:00,25.031,53.6637,6.997499999999999,,,,,United Arab Emirates,0.318054049451102,56.11959448756535
636025162,OCEAN CENTURY,loitering,2025-09-11 16:59:31+00:00,2025-09-12 16:59:09+00:00,25.0385,53.6998,23.99388888888889,,,,,United Arab Emirates,0.02099871651548352,53.99999999999999
636025162,OCEAN CENTURY,loitering,2025-09-12 17:59:16+00:00,2025-09-12 20:59:48+00:00,25.0478,53.6973,3.0088888888888876,,,,,United Arab Emirates,0.6845497556781202,54.020404411764716
636025162,OCEAN CENTURY,loitering,2025-09-12 21:48:56+00:00,2025-09-13 06:40:52+00:00,25.035,53.6784,8.865555555555556,,,,,United Arab Emirates,0.015398000895762357,56.000000000000014
636025162,OCEAN CENTURY,loitering,2025-09-13 07:57:34+00:00,2025-09-13 09:29:54+00:00,25.0214,53.6461,1.5388888888888888,,,,,United Arab Emirates,1.2177581061749498,58.030212483399744
636025162,OCEAN CENTURY,port_visit,2025-09-15 11:35:00+00:00,2025-09-15 15:29:13+00:00,24.283,54.4292,3.903611111111111,4,are-abudhabi,ABU DHABI,ARE,United Arab Emirates,,0.0
636025162,OCEAN CENTURY,port_visit,2025-09-20 07:26:00+00:00,2025-09-21 13:39:43+00:00,24.283,54.4292,30.22861111111111,4,are-abudhabi,ABU DHABI,ARE,United Arab Emirates,,0.0
636025162,OCEAN CENTURY,port_visit,2025-09-24 02:46:49+00:00,2025-09-25 13:21:14+00:00,24.9553,54.908,34.57361111111111,4,are-jebelali,JEBEL ALI,ARE,United Arab Emirates,,3.0
636025162,OCEAN CENTURY,loitering,2025-09-26 04:58:26+00:00,2025-09-27 11:53:55+00:00,25.0347,53.6833,30.92472222222223,,,,,United Arab Emirates,0.054905704957844845,55.005396330826564
636025162,OCEAN CENTURY,port_visit,2025-09-30 09:58:55+00:00,2025-10-01 17:25:20+00:00,24.283,54.4292,31.440277777777776,4,are-abudhabi,ABU DHABI,ARE,United Arab Emirates,,0.0
636025162,OCEAN CENTURY,port_visit,2025-10-02 07:59:43+00:00,2025-10-06 06:02:16+00:00,24.9553,54.908,94.0425,4,are-jebelali,JEBEL ALI,ARE,United Arab Emirates,,3.0
636025162,OCEAN CENTURY,loitering,2025-10-06 21:59:33+00:00,2025-10-07 02:59:48+00:00,25.0345,53.6793,5.004166666666665,,,,,United Arab Emirates,0.06557853496454392,56.00000000000003
636025162,OCEAN CENTURY,loitering,2025-10-07 03:21:34+00:00,2025-10-07 11:59:09+00:00,25.0345,53.6776,8.626388888888888,,,,,United Arab Emirates,0.2982083605644817,56.10128332958089
636025162,OCEAN CENTURY,loitering,2025-10-07 12:59:31+00:00,2025-10-07 14:59:20+00:00,25.0348,53.6786,1.9969444444444437,,,,,United Arab Emirates,0.18028563586404728,56.00000000000002
636025162,OCEAN CENTURY,loitering,2025-10-07 15:59:04+00:00,2025-10-07 16:59:17+00:00,25.0346,53.679,1.0036111111111115,,,,,United Arab Emirates,0.027033446662656682,55.99999999999999
636025162,OCEAN CENTURY,loitering,2025-10-07 17:59:55+00:00,2025-10-07 19:59:10+00:00,25.0345,53.679,1.9875000000000005,,,,,United Arab Emirates,0.12193895759822225,56.00000000000003
636025162,OCEAN CENTURY,loitering,2025-10-07 21:09:22+00:00,2025-10-08 13:59:16+00:00,25.0339,53.6612,16.83166666666666,,,,,United Arab Emirates,0.21137523692595772,56.30393273555907
636025162,OCEAN CENTURY,loitering,2025-10-09 13:53:44+00:00,2025-10-09 16:59:14+00:00,25.3522,54.7954,3.0916666666666663,,,,,United Arab Emirates,1.3875023162208122,44.04128277817151
636025162,OCEAN CENTURY,port_visit,2025-10-15 14:17:01+00:00,2025-10-20 03:46:39+00:00,25.9945,55.9836,109.49388888888889,4,are-minasaqr,MINA SAQR,ARE,United Arab Emirates,,7.0
636025162,OCEAN CENTURY,port_visit,2025-10-23 00:59:52+00:00,2025-10-27 04:57:16+00:00,24.283,54.4292,99.95666666666666,4,are-abudhabi,ABU DHABI,ARE,United Arab Emirates,,0.0
636025162,OCEAN CENTURY,port_visit,2025-10-27 07:38:21+00:00,2025-10-28 08:23:09+00:00,24.4891,54.2456,24.746666666666666,4,are-musaffahanchorage,MUSAFFAH ANCHORAGE,ARE,United Arab Emirates,,7.0
636025162,OCEAN CENTURY,port_visit,2025-10-28 09:29:09+00:00,2025-10-28 15:30:42+00:00,24.3828,54.4693,6.025833333333333,4,are-abudhabi,ABU DHABI,ARE,United Arab Emirates,,1.0
636025162,OCEAN CENTURY,port_visit,2025-10-29 09:04:22+00:00,2025-10-29 12:24:41+00:00,25.0897,54.8268,3.3386111111111108,4,are-jebelali,JEBEL ALI,ARE,United Arab Emirates,,19.0
636025162,OCEAN CENTURY,port_visit,2025-10-30 13:43:23+00:00,2025-11-02 16:37:30+00:00,24.9553,54.908,74.90194444444444,4,are-jebelali,JEBEL ALI,ARE,United Arab Emirates,,3.0
636025162,OCEAN CENTURY,port_visit,2025-11-02 19:28:06+00:00,2025-11-04 08:27:37+00:00,24.9553,54.908,36.99194444444444,4,are-jebelali,JEBEL ALI,ARE,United Arab Emirates,,3.0
636025162,OCEAN CENTURY,port_visit,2025-11-05 21:27:28+00:00,2025-11-12 11:11:16+00:00,24.283,54.4292,157.73,4,are-abudhabi,ABU DHABI,ARE,United Arab Emirates,,0.0
636025162,OCEAN CENTURY,port_visit,2025-11-13 02:07:58+00:00,2025-11-17 10:24:16+00:00,24.9553,54.908,104.27166666666666,4,are-jebelali,JEBEL ALI,ARE,United Arab Emirates,,3.0
636025162,OCEAN CENTURY,port_visit,2025-11-17 16:43:50+00:00,2025-11-18 08:42:13+00:00,24.9553,54.908,15.973055555555556,4,are-jebelali,JEBEL ALI,ARE,United Arab Emirates,,3.0
636025162,OCEAN CENTURY,port_visit,2025-11-18 20:53:56+00:00,2025-11-19 13:08:56+00:00,24.5357,54.3643,16.25,4,are-abudhabi,ABU DHABI,ARE,United Arab Emirates,,3.0
636025162,OCEAN CENTURY,loitering,2025-11-20 08:59:07+00:00,2025-11-20 11:59:33+00:00,25.0317,53.6619,3.007222222222222,,,,,United Arab Emirates,0.9953865440360808,56.810857982730106
636025162,OCEAN CENTURY,port_visit,2025-11-20 22:41:56+00:00,2025-11-21 12:56:21+00:00,24.5356,54.3602,14.240277777777777,4,are-abudhabi,ABU DHABI,ARE,United Arab Emirates,,3.0
