mmsi,ship_name,event_type,start,end,lat,lon,duration_hrs,confidence,port_id,port_name,port_flag,eez,avg_speed_kn,dist_from_shore_km
352753000,FRANBO PROGRESS,port_visit,2025-07-15 16:45:02+00:00,2025-09-28 14:37:25+00:00,11.7749,-15.6024,1797.8730555555555,4,gnb-bissau,BISSAU,GNB,Saudi Arabia,,5.0
352753000,FRANBO PROGRESS,port_visit,2025-10-22 19:57:56+00:00,2025-10-23 19:30:27+00:00,-20.1553,57.4322,23.541944444444443,4,mus-portlouis,PORT LOUIS,MUS,EEZ:8343,,1.0
352753000,FRANBO PROGRESS,port_visit,2025-11-05 04:50:56+00:00,2025-11-05 16:48:01+00:00,1.2213,103.8521,11.95138888888889,4,sgp-singapore,SINGAPORE,SGP,EEZ:8485,,1.0
352753000,FRANBO PROGRESS,port_visit,2025-11-13 06:02:06+00:00,2025-11-25 09:34:25+00:00,13.7748,109.2493,291.5386111111111,4,vnm-quinhon,QUI NHON,VNM,EEZ:8484,,0.0
352753000,FRANBO PROGRESS,port_visit,2025-11-29 14:30:59+00:00,2025-12-02 23:20:51+00:00,13.7748,109.2493,80.83111111111111,4,vnm-quinhon,QUI NHON,VNM,EEZ:8484,,0.0
352753000,FRANBO PROGRESS,port_visit,2025-12-16 05:20:10+00:00,2025-12-18 00:06:41+00:00,31.1255,122.8223,42.77527777777778,4,chn-shanghai,SHANGHAI,CHN,EEZ:8486,,32.0
352753000,FRANBO PROGRESS,port_visit,2025-12-18 02:58:27+00:00,2025-12-20 10:34:09+00:00,31.2486,122.0576,55.595,4,chn-shanghai,SHANGHAI,CHN,EEZ:8486,,20.0
352753000,FRANBO PROGRESS,loitering,2025-12-20 17:58:53+00:00,2025-12-22 09:59:00+00:00,31.0425,123.0973,40.00194444444445,,,,,EEZ:8486,0.40232516213881464,38.33951870396641
352753000,FRANBO PROGRESS,port_visit,2025-12-24 16:52:51+00:00,2025-12-27 07:51:28+00:00,34.5548,135.1478,62.97694444444444,4,jpn-kobe,,JPN,Japan,,11.0
352753000,FRANBO PROGRESS,port_visit,2025-12-29 17:21:59+00:00,2026-01-01 22:52:17+00:00,31.0186,122.8391,77.505,4,chn-shanghai,SHANGHAI,CHN,EEZ:8486,,23.0
352753000,FRANBO PROGRESS,port_visit,2026-01-02 02:40:08+00:00,2026-01-04 09:05:02+00:00,31.1069,121.9209,54.415,4,chn-shanghai,SHANGHAI,CHN,EEZ:8486,,9.0
352753000,FRANBO PROGRESS,port_visit,2026-01-11 02:01:57+00:00,2026-01-12 00:55:13+00:00,1.3548,104.3467,22.887777777777778,4,mys-telokramunia,TELOK RAMUNIA,MYS,Malaysia,,9.0
352753000,FRANBO PROGRESS,port_visit,2026-01-25 08:12:48+00:00,2026-02-03 15:00:08+00:00,-12.9677,40.4851,222.7888888888889,4,moz-portoamelia,PORTO AMELIA,MOZ,EEZ:8347,,1.0
352753000,FRANBO PROGRESS,loitering,2026-02-03 20:56:10+00:00,2026-02-05 17:58:26+00:00,-12.8546,41.9625,45.03777777777778,,,,,EEZ:8347,1.0868255328847252,146.65376684323908
352753000,FRANBO PROGRESS,port_visit,2026-02-15 02:59:58+00:00,2026-02-27 10:30:49+00:00,25.571,55.3334,295.51416666666665,4,are-sharjahanchorage,SHARJAH ANCHORAGE,ARE,United Arab Emirates,,18.0
352753000,FRANBO PROGRESS,port_visit,2026-02-27 11:25:00+00:00,2026-02-28 10:23:46+00:00,25.4746,55.482,22.979444444444443,4,are-hamriyahlpg,HAMRIYAH LPG,ARE,United Arab Emirates,,0.0
352753000,FRANBO PROGRESS,port_visit,2026-03-02 18:01:31+00:00,2026-03-07 16:10:47+00:00,25.4199,55.3276,118.15444444444445,4,are-sharjah,SHARJAH,ARE,United Arab Emirates,,8.0
352753000,FRANBO PROGRESS,port_visit,2026-03-20 16:51:50+00:00,2026-03-21 03:48:36+00:00,25.5397,55.3886,10.946111111111112,4,are-sharjah,SHARJAH,ARE,United Arab Emirates,,12.0
352753000,FRANBO PROGRESS,port_visit,2026-03-21 15:55:08+00:00,2026-03-21 15:56:43+00:00,26.033,55.8164,0.02638888888888889,4,are-are-146,ARE-146,ARE,United Arab Emirates,,24.0
352753000,FRANBO PROGRESS,port_visit,2026-03-21 15:58:23+00:00,2026-03-22 18:08:44+00:00,26.033,55.8164,26.1725,4,are-are-146,ARE-146,ARE,United Arab Emirates,,24.0
352753000,FRANBO PROGRESS,port_visit,2026-03-22 18:09:08+00:00,2026-03-23 01:19:24+00:00,26.033,55.8164,7.171111111111111,4,are-are-146,ARE-146,ARE,United Arab Emirates,,24.0
352753000,FRANBO PROGRESS,port_visit,2026-03-23 01:22:03+00:00,2026-03-23 01:31:34+00:00,26.033,55.8164,0.15861111111111112,4,are-are-146,ARE-146,ARE,United Arab Emirates,,24.0
352753000,FRANBO PROGRESS,port_visit,2026-03-23 04:43:24+00:00,2026-03-23 04:47:12+00:00,26.033,55.8164,0.06333333333333334,4,are-are-146,ARE-146,ARE,United Arab Emirates,,24.0
352753000,FRANBO PROGRESS,port_visit,2026-03-23 05:59:23+00:00,2026-03-31 03:10:15+00:00,26.0484,55.9507,189.1811111111111,4,are-minasaqr,MINA SAQR,ARE,United Arab Emirates,,13.0
