mmsi,ship_name,event_type,start,end,lat,lon,duration_hrs,confidence,port_id,port_name,port_flag,eez,avg_speed_kn,dist_from_shore_km
341348002,MEHRAN 1,port_visit,2025-11-27 13:16:30+00:00,2025-11-27 23:27:42+00:00,27.0978,56.0785,10.186666666666667,4,irn-rajaei,RAJAEI,IRN,Iran,,2.0
341348002,MEHRAN 1,port_visit,2025-12-04 08:11:01+00:00,2025-12-06 13:31:42+00:00,25.4232,55.2617,53.344722222222224,4,are-sharjah,SHARJAH,ARE,United Arab Emirates,,13.0
341348002,MEHRAN 1,port_visit,2025-12-07 05:07:44+00:00,2025-12-09 09:06:08+00:00,27.0329,56.2733,51.973333333333336,4,irn-bandarabbas,,IRN,Iran,,6.0
341348002,MEHRAN 1,port_visit,2025-12-09 11:10:08+00:00,2025-12-09 11:15:35+00:00,27.1059,56.0677,0.09083333333333334,4,irn-rajaei,RAJAEI,IRN,Iran,,1.0
341348002,MEHRAN 1,port_visit,2025-12-09 12:02:34+00:00,2025-12-09 12:14:44+00:00,27.1059,56.0677,0.20277777777777778,4,irn-rajaei,RAJAEI,IRN,Iran,,1.0
341348002,MEHRAN 1,port_visit,2025-12-09 14:10:08+00:00,2025-12-09 14:16:27+00:00,27.1059,56.0677,0.10527777777777778,4,irn-rajaei,RAJAEI,IRN,Iran,,1.0
341348002,MEHRAN 1,port_visit,2025-12-09 14:54:05+00:00,2025-12-09 20:13:02+00:00,27.1059,56.0677,5.315833333333333,4,irn-rajaei,RAJAEI,IRN,Iran,,1.0
341348002,MEHRAN 1,port_visit,2025-12-10 11:40:37+00:00,2025-12-17 15:25:07+00:00,25.4339,55.2611,171.74166666666667,4,are-sharjah,SHARJAH,ARE,United Arab Emirates,,13.0
341348002,MEHRAN 1,port_visit,2025-12-18 11:45:56+00:00,2025-12-22 13:03:06+00:00,27.0341,56.2624,97.28611111111111,4,irn-bandarabbas,,IRN,Iran,,5.0
341348002,MEHRAN 1,port_visit,2025-12-23 07:02:25+00:00,2025-12-24 18:48:08+00:00,25.4232,55.2617,35.761944444444445,4,are-sharjah,SHARJAH,ARE,United Arab Emirates,,13.0
341348002,MEHRAN 1,port_visit,2025-12-25 12:05:31+00:00,2025-12-28 03:47:24+00:00,27.0329,56.2733,63.698055555555555,4,irn-bandarabbas,,IRN,Iran,,6.0
341348002,MEHRAN 1,port_visit,2025-12-29 11:26:59+00:00,2025-12-31 20:03:37+00:00,25.4507,55.2674,56.61055555555556,4,are-sharjah,SHARJAH,ARE,United Arab Emirates,,14.0
341348002,MEHRAN 1,port_visit,2026-01-01 13:33:29+00:00,2026-01-03 20:03:42+00:00,27.0255,56.3068,54.50361111111111,4,irn-bandarabbas,,IRN,Iran,,8.0
341348002,MEHRAN 1,port_visit,2026-01-03 20:15:08+00:00,2026-01-04 12:07:12+00:00,27.0978,56.0785,15.867777777777778,4,irn-rajaei,RAJAEI,IRN,Iran,,2.0
341348002,MEHRAN 1,port_visit,2026-01-05 03:56:01+00:00,2026-01-08 21:51:59+00:00,25.5626,55.2616,89.93277777777777,4,are-sharjah,SHARJAH,ARE,United Arab Emirates,,23.0
341348002,MEHRAN 1,port_visit,2026-01-09 15:03:56+00:00,2026-01-13 10:33:49+00:00,27.0255,56.3068,91.49805555555555,4,irn-bandarabbas,,IRN,Iran,,8.0
341348002,MEHRAN 1,port_visit,2026-01-14 02:30:09+00:00,2026-01-17 19:31:43+00:00,25.4339,55.2611,89.0261111111111,4,are-sharjah,SHARJAH,ARE,United Arab Emirates,,13.0
341348002,MEHRAN 1,port_visit,2026-01-18 11:38:51+00:00,2026-01-20 14:35:28+00:00,26.9465,56.284,50.94361111111111,4,irn-queshm,QUESHM,IRN,Iran,,2.0
341348002,MEHRAN 1,port_visit,2026-01-20 14:46:27+00:00,2026-01-22 04:33:51+00:00,27.0873,56.1729,37.79,4,irn-bandarabbas,BANDAR ABBAS,IRN,Iran,,5.0
341348002,MEHRAN 1,port_visit,2026-01-22 19:28:56+00:00,2026-01-23 14:48:39+00:00,25.3949,55.0801,19.328611111111112,4,are-dubai,DUBAI,ARE,United Arab Emirates,,23.0
341348002,MEHRAN 1,port_visit,2026-01-23 17:50:20+00:00,2026-01-24 08:10:43+00:00,25.0299,55.0466,14.339722222222223,4,are-jebelali,JEBEL ALI,ARE,United Arab Emirates,,2.0
341348002,MEHRAN 1,port_visit,2026-01-25 13:16:59+00:00,2026-01-27 20:24:36+00:00,27.0255,56.3068,55.12694444444445,4,irn-bandarabbas,,IRN,Iran,,8.0
341348002,MEHRAN 1,port_visit,2026-01-28 10:26:10+00:00,2026-01-29 19:36:07+00:00,25.5687,55.3444,33.16583333333333,4,are-sharjah,SHARJAH,ARE,United Arab Emirates,,18.0
341348002,MEHRAN 1,port_visit,2026-01-30 12:43:55+00:00,2026-02-01 16:31:28+00:00,27.0255,56.3068,51.7925,4,irn-bandarabbas,,IRN,Iran,,8.0
341348002,MEHRAN 1,port_visit,2026-02-01 16:46:11+00:00,2026-02-02 12:26:42+00:00,27.0978,56.0785,19.67527777777778,4,irn-rajaei,RAJAEI,IRN,Iran,,2.0
341348002,MEHRAN 1,port_visit,2026-02-03 08:51:59+00:00,2026-02-04 19:17:47+00:00,25.4232,55.2617,34.43,4,are-sharjah,SHARJAH,ARE,United Arab Emirates,,13.0
341348002,MEHRAN 1,port_visit,2026-02-05 13:35:40+00:00,2026-02-07 20:33:28+00:00,27.0255,56.3068,54.96333333333333,4,irn-bandarabbas,,IRN,Iran,,8.0
341348002,MEHRAN 1,port_visit,2026-02-07 20:58:26+00:00,2026-02-08 19:24:19+00:00,27.0978,56.0785,22.43138888888889,4,irn-rajaei,RAJAEI,IRN,Iran,,2.0
341348002,MEHRAN 1,port_visit,2026-02-09 19:32:10+00:00,2026-02-10 13:57:48+00:00,25.0299,55.0466,18.427222222222223,4,are-jebelali,JEBEL ALI,ARE,United Arab Emirates,,2.0
341348002,MEHRAN 1,port_visit,2026-02-11 11:15:31+00:00,2026-02-14 09:46:28+00:00,26.9465,56.284,70.51583333333333,4,irn-queshm,QUESHM,IRN,Iran,,2.0
341348002,MEHRAN 1,port_visit,2026-02-15 01:07:41+00:00,2026-02-15 05:31:55+00:00,25.5577,55.3605,4.403888888888889,4,are-sharjah,SHARJAH,ARE,United Arab Emirates,,15.0
341348002,MEHRAN 1,port_visit,2026-02-15 05:36:36+00:00,2026-02-16 23:22:59+00:00,25.3032,55.3341,41.77305555555556,4,are-alhamriya,ALHAMRIYA,ARE,United Arab Emirates,,0.0
341348002,MEHRAN 1,port_visit,2026-02-17 14:32:32+00:00,2026-02-21 23:38:47+00:00,27.0329,56.2733,105.10416666666667,4,irn-bandarabbas,,IRN,Iran,,6.0
341348002,MEHRAN 1,port_visit,2026-02-22 00:08:38+00:00,2026-02-23 04:39:42+00:00,27.0978,56.0785,28.517777777777777,4,irn-rajaei,RAJAEI,IRN,Iran,,2.0
341348002,MEHRAN 1,port_visit,2026-02-24 03:52:51+00:00,2026-02-25 03:57:51+00:00,25.1366,54.8863,24.083333333333332,4,are-jebelali,JEBEL ALI,ARE,United Arab Emirates,,20.0
341348002,MEHRAN 1,port_visit,2026-02-25 07:19:50+00:00,2026-02-26 10:02:23+00:00,25.0299,55.0466,26.70916666666667,4,are-jebelali,JEBEL ALI,ARE,United Arab Emirates,,2.0
341348002,MEHRAN 1,port_visit,2026-02-27 08:28:52+00:00,2026-03-05 23:07:33+00:00,27.0329,56.2733,158.6447222222222,4,irn-bandarabbas,,IRN,Iran,,6.0
341348002,MEHRAN 1,port_visit,2026-03-07 03:47:36+00:00,2026-03-07 16:48:51+00:00,27.0612,56.2678,13.020833333333334,4,irn-bandarabbas,,IRN,Iran,,9.0
341348002,MEHRAN 1,port_visit,2026-03-11 20:22:56+00:00,2026-03-14 03:59:20+00:00,27.0666,56.2679,55.60666666666667,4,irn-bandarabbas,,IRN,Iran,,9.0
341348002,MEHRAN 1,port_visit,2026-03-14 04:39:25+00:00,2026-03-15 04:44:41+00:00,27.0978,56.0785,24.087777777777777,4,irn-rajaei,RAJAEI,IRN,Iran,,2.0
341348002,MEHRAN 1,port_visit,2026-03-16 02:56:33+00:00,2026-03-17 22:32:15+00:00,25.5129,55.3454,43.595,4,are-sharjah,SHARJAH,ARE,United Arab Emirates,,13.0
341348002,MEHRAN 1,port_visit,2026-03-18 18:10:20+00:00,2026-03-18 22:40:20+00:00,26.2084,56.2454,4.5,4,omn-khasab,KHASAB,OMN,Oman,,0.0
341348002,MEHRAN 1,port_visit,2026-03-19 22:49:10+00:00,2026-03-20 21:57:20+00:00,25.5414,55.3777,23.136111111111113,4,are-sharjah,SHARJAH,ARE,United Arab Emirates,,12.0
341348002,MEHRAN 1,port_visit,2026-03-22 08:10:46+00:00,2026-03-22 17:14:10+00:00,26.2084,56.2454,9.056666666666667,4,omn-khasab,KHASAB,OMN,Oman,,0.0
