mmsi,ship_name,event_type,start,end,lat,lon,duration_hrs,confidence,port_id,port_name,port_flag,eez,avg_speed_kn,dist_from_shore_km
511101414,SELENIA,port_visit,2025-09-06 19:21:20+00:00,2025-09-07 00:25:39+00:00,12.969,74.6664,5.071944444444444,4,ind-mangalore,,IND,India,,13.0
511101414,SELENIA,port_visit,2025-09-07 00:40:58+00:00,2025-09-08 19:43:56+00:00,12.9261,74.8072,43.04944444444445,4,ind-mangalore,MANGALORE,IND,India,,0.0
511101414,SELENIA,loitering,2025-09-15 11:59:56+00:00,2025-09-15 19:59:36+00:00,29.4599,48.8707,7.994444444444442,,,,,Iran,0.15519825285922248,46.647687941298656
511101414,SELENIA,port_visit,2025-09-17 14:42:37+00:00,2025-09-18 14:48:00+00:00,25.3454,56.5921,24.08972222222222,4,are-khorfakkan,KHOR FAKKAN,ARE,United Arab Emirates,,22.0
511101414,SELENIA,port_visit,2025-09-24 15:42:34+00:00,2025-09-26 04:26:28+00:00,12.969,74.6664,36.73166666666667,4,ind-mangalore,,IND,India,,13.0
511101414,SELENIA,loitering,2025-10-02 20:59:31+00:00,2025-10-03 04:59:34+00:00,29.4681,48.8653,8.000833333333333,,,,,Iran,0.2554747631660913,45.969070703224986
511101414,SELENIA,port_visit,2025-10-05 03:51:37+00:00,2025-10-05 16:33:53+00:00,25.3403,56.5922,12.704444444444444,4,are-khorfakkan,KHOR FAKKAN,ARE,United Arab Emirates,,22.0
511101414,SELENIA,port_visit,2025-10-11 16:59:16+00:00,2025-10-13 01:30:58+00:00,12.9261,74.8072,32.528333333333336,4,ind-mangalore,MANGALORE,IND,India,,0.0
511101414,SELENIA,port_visit,2025-10-18 01:00:21+00:00,2025-10-18 13:58:18+00:00,25.3403,56.5922,12.965833333333334,4,are-khorfakkan,KHOR FAKKAN,ARE,United Arab Emirates,,22.0
511101414,SELENIA,loitering,2025-10-20 09:58:59+00:00,2025-10-22 09:57:18+00:00,29.4583,48.8648,47.971944444444446,,,,,Iran,0.06458449404525272,45.11607917641037
511101414,SELENIA,port_visit,2025-10-31 07:50:54+00:00,2025-10-31 19:39:07+00:00,12.969,74.6664,11.803611111111111,4,ind-mangalore,,IND,India,,13.0
511101414,SELENIA,port_visit,2025-10-31 20:01:07+00:00,2025-11-02 18:35:48+00:00,12.9261,74.8072,46.57805555555556,4,ind-mangalore,MANGALORE,IND,India,,0.0
511101414,SELENIA,port_visit,2025-11-02 18:45:50+00:00,2025-11-07 18:06:52+00:00,12.9618,74.725,119.35055555555556,4,ind-mangalore,,IND,India,,8.0
511101414,SELENIA,port_visit,2025-11-12 14:46:46+00:00,2025-11-13 13:41:01+00:00,25.3403,56.5922,22.904166666666665,4,are-khorfakkan,KHOR FAKKAN,ARE,United Arab Emirates,,22.0
511101414,SELENIA,loitering,2025-11-15 16:59:21+00:00,2025-11-16 03:57:22+00:00,29.4969,48.8419,10.966944444444444,,,,,Iraq,0.11897210817522909,44.01695298787973
511101414,SELENIA,port_visit,2025-11-16 12:51:23+00:00,2025-11-18 06:57:43+00:00,30.0156,47.9539,42.105555555555554,4,irq-ummqasr,UMM QASR,IRQ,Iraq,,0.0
511101414,SELENIA,port_visit,2025-11-20 12:44:34+00:00,2025-11-22 05:13:46+00:00,25.0299,55.0466,40.486666666666665,4,are-jebelali,JEBEL ALI,ARE,United Arab Emirates,,2.0
511101414,SELENIA,port_visit,2025-11-24 04:27:24+00:00,2025-11-27 05:42:30+00:00,30.0156,47.9539,73.25166666666667,4,irq-ummqasr,UMM QASR,IRQ,Iraq,,0.0
511101414,SELENIA,port_visit,2025-11-29 17:30:47+00:00,2025-12-01 12:48:20+00:00,25.0299,55.0466,43.2925,4,are-jebelali,JEBEL ALI,ARE,United Arab Emirates,,2.0
511101414,SELENIA,loitering,2025-12-03 06:56:15+00:00,2025-12-05 21:50:16+00:00,29.4479,48.8838,62.90027777777779,,,,,Iran,0.03100146997557245,47.00676637493819
511101414,SELENIA,loitering,2025-12-06 03:50:03+00:00,2025-12-06 05:52:47+00:00,28.7612,49.7887,2.0455555555555556,,,,,Iran,1.4113543037345788,71.07800175284837
511101414,SELENIA,port_visit,2025-12-08 17:18:22+00:00,2025-12-10 11:43:11+00:00,25.5033,54.8701,42.41361111111111,4,are-dubai,DUBAI,ARE,United Arab Emirates,,43.0
511101414,SELENIA,loitering,2025-12-08 17:59:14+00:00,2025-12-10 10:59:17+00:00,25.5021,54.8982,41.00083333333333,,,,,United Arab Emirates,0.05571538117883421,41.923336788656854
511101414,SELENIA,port_visit,2025-12-10 15:03:51+00:00,2025-12-13 00:20:22+00:00,25.0299,55.0466,57.27527777777778,4,are-jebelali,JEBEL ALI,ARE,United Arab Emirates,,2.0
511101414,SELENIA,port_visit,2025-12-13 20:46:35+00:00,2025-12-14 16:24:53+00:00,25.3403,56.5922,19.638333333333332,4,are-khorfakkan,KHOR FAKKAN,ARE,United Arab Emirates,,22.0
511101414,SELENIA,port_visit,2025-12-17 01:38:29+00:00,2025-12-17 11:07:52+00:00,30.0156,47.9539,9.489722222222222,4,irq-ummqasr,UMM QASR,IRQ,Iraq,,0.0
