window,vessel_mmsi,timestamp,lat,lon,source,ship_name,episode_id,cluster_id,cluster_n_distinct_vessels,cluster_n_episodes,cluster_time_span_hours,cluster_radius_km,cluster_coherence_label
CRISIS,341348002,2026-03-19 06:00:00+00:00,25.96,55.790000915527344,traj_deviation_notable,MEHRAN 1,E0017,CRISIS-0,4,4,8.0,5.82,loose_multivessel
CRISIS,341348002,2026-03-19 07:00:00+00:00,25.86,55.65999984741211,traj_deviation_notable,MEHRAN 1,E0017,CRISIS-0,4,4,8.0,5.82,loose_multivessel
CRISIS,341348002,2026-03-19 08:00:00+00:00,25.81,55.56999969482422,traj_deviation_notable,MEHRAN 1,E0017,CRISIS-0,4,4,8.0,5.82,loose_multivessel
CRISIS,341348002,2026-03-21 23:00:00+00:00,25.67,55.540000915527344,traj_deviation_high,MEHRAN 1,E0018,CRISIS-10,6,6,9.0,12.9,loose_multivessel
CRISIS,341348002,2026-03-22 00:00:00+00:00,25.72,55.59000015258789,traj_deviation_notable,MEHRAN 1,E0018,CRISIS-10,6,6,9.0,12.9,loose_multivessel
CRISIS,341348002,2026-03-22 01:00:00+00:00,25.84,55.72999954223633,traj_deviation_notable,MEHRAN 1,E0018,CRISIS-10,6,6,9.0,12.9,loose_multivessel
CRISIS,341348002,2026-03-22 02:00:00+00:00,25.84,55.72999954223633,traj_deviation_notable,MEHRAN 1,E0018,CRISIS-10,6,6,9.0,12.9,loose_multivessel
CRISIS,341348002,2026-03-22 03:00:00+00:00,25.92,55.83000183105469,traj_deviation_notable,MEHRAN 1,E0018,CRISIS-10,6,6,9.0,12.9,loose_multivessel
CRISIS,341348002,2026-03-22 04:00:00+00:00,26.03,56.02000045776367,traj_deviation_notable,MEHRAN 1,E0018,CRISIS-10,6,6,9.0,12.9,loose_multivessel
CRISIS,341348002,2026-03-22 05:00:00+00:00,26.1,56.04999923706055,traj_deviation_notable,MEHRAN 1,E0018,CRISIS-10,6,6,9.0,12.9,loose_multivessel
CRISIS,341348002,2026-03-22 07:00:00+00:00,26.27,56.209999084472656,traj_deviation_notable,MEHRAN 1,E0018,CRISIS-10,6,6,9.0,12.9,loose_multivessel
CRISIS,341348002,2026-03-22 08:00:00+00:00,26.21,56.25,traj_deviation_notable,MEHRAN 1,E0018,CRISIS-10,6,6,9.0,12.9,loose_multivessel
CRISIS,341348002,2026-03-22 16:00:00+00:00,26.21,56.25,traj_deviation_notable,MEHRAN 1,E0019,CRISIS-noise,0,0,,,noise
CRISIS,341348002,2026-03-22 17:00:00+00:00,26.26,56.22999954223633,traj_deviation_notable,MEHRAN 1,E0019,CRISIS-noise,0,0,,,noise
CRISIS,341348002,2026-03-22 18:00:00+00:00,26.23,56.15999984741211,traj_deviation_notable,MEHRAN 1,E0019,CRISIS-noise,0,0,,,noise
CRISIS,341348002,2026-03-22 21:00:00+00:00,25.92,55.7599983215332,traj_deviation_notable,MEHRAN 1,E0019,CRISIS-noise,0,0,,,noise
CRISIS,341395002,2026-03-20 14:00:00+00:00,26.48,55.86000061035156,traj_deviation_notable,NADA-B,E0020,CRISIS-noise,0,0,,,noise
CRISIS,341395002,2026-03-20 18:00:00+00:00,26.86,56.220001220703125,traj_deviation_notable,NADA-B,E0021,CRISIS-noise,0,0,,,noise
CRISIS,341395002,2026-03-20 19:00:00+00:00,26.94,56.369998931884766,traj_deviation_notable,NADA-B,E0021,CRISIS-noise,0,0,,,noise
CRISIS,341395002,2026-03-20 20:00:00+00:00,26.94,56.41999816894531,traj_deviation_notable,NADA-B,E0021,CRISIS-noise,0,0,,,noise
CRISIS,341395002,2026-03-20 22:00:00+00:00,26.98,56.369998931884766,traj_deviation_notable,NADA-B,E0021,CRISIS-noise,0,0,,,noise
CRISIS,341395002,2026-03-22 07:00:00+00:00,26.89,56.560001373291016,traj_deviation_notable,NADA-B,E0022,CRISIS-15,2,2,13.0,3.44,loose_multivessel
CRISIS,341395002,2026-03-22 10:00:00+00:00,26.62,56.88999938964844,traj_deviation_notable,NADA-B,E0022,CRISIS-15,2,2,13.0,3.44,loose_multivessel
CRISIS,341395002,2026-03-22 11:00:00+00:00,26.46,56.93000030517578,traj_deviation_notable,NADA-B,E0022,CRISIS-15,2,2,13.0,3.44,loose_multivessel
CRISIS,341395002,2026-03-22 12:00:00+00:00,26.41,56.95000076293945,traj_deviation_notable,NADA-B,E0022,CRISIS-15,2,2,13.0,3.44,loose_multivessel
CRISIS,341395002,2026-03-22 13:00:00+00:00,26.3,56.97999954223633,traj_deviation_notable,NADA-B,E0022,CRISIS-15,2,2,13.0,3.44,loose_multivessel
CRISIS,341395002,2026-03-22 14:00:00+00:00,26.13,57.02999877929688,traj_deviation_notable,NADA-B,E0022,CRISIS-15,2,2,13.0,3.44,loose_multivessel
CRISIS,341395002,2026-03-22 16:00:00+00:00,25.83,57.06999969482422,traj_deviation_notable,NADA-B,E0022,CRISIS-15,2,2,13.0,3.44,loose_multivessel
CRISIS,341395002,2026-03-22 17:00:00+00:00,25.69,57.130001068115234,traj_deviation_notable,NADA-B,E0022,CRISIS-15,2,2,13.0,3.44,loose_multivessel
CRISIS,341395002,2026-03-22 18:00:00+00:00,25.58,57.2400016784668,traj_deviation_notable,NADA-B,E0022,CRISIS-15,2,2,13.0,3.44,loose_multivessel
CRISIS,341395002,2026-03-22 19:00:00+00:00,25.53,57.369998931884766,traj_deviation_notable,NADA-B,E0022,CRISIS-15,2,2,13.0,3.44,loose_multivessel
